article_id,sentence_id,text,labels
762147609,47,"Such sanctions, he added, “are a vital foreign policy tool, and the U.S. government should never work to actively undermine their enforcement or effectiveness.”","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,0,Spygate Coverup?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,2,https://www.lewrockwell.com/lrc-blog/spygate-coverup/,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,3,Rep. Ron DeSantis (R-FL) accuses the Republican House leadership of dragging their heels in the Spygate investigation.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,4,"This has been evident for months now, as there are many connections and obvious questions that haven’t been investigated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,5,The FBI files contain memos that need to be scoured too.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,6,"The House leaders are Paul Ryan (Speaker of the House), Kevin McCarthy (Majority Leader), Steve Scalise (Majority Whip) and Cathy McMorris Rodgers (House Republican Conference Chair).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,7,There is a decided lack of aggressiveness of this investigation.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,8,One source is Paul Ryan: Evidence: “House Speaker Paul Ryan said Wednesday that Oversight Chairman Trey Gowdy was ‘accurate’ when he argued the FBI has acted appropriately in its ongoing probe of potential Russian links to the Trump campaign.” How could Ryan possibly know this?,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,9,Isn’t he prejudging the case without even finding out what actually happened?,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,10,"If Ryan is correct, an investigation will show it; but the current evidence suggests he is wrong.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,11,"By short-circuiting the investigation, Ryan is betraying the interest of the American people to learn what the FBI and CIA actually did against Trump.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
762152527,12,"Another Republican who wants to stop investigating is former RNC Chair, Michael Steele: “There is no Spygate because there are no spies in the campaign.” The attitude of Steve Scalise is wishy-washy.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
762152527,13,"He’s open to a special prosecutor, but his responses come across as passive, lacking push, zeal and enthusiasm to delve deeply into Spygate.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
762152527,14,"There is a kind of coverup at work here in which important Republicans do not want to bolster Trump by adding substance to Spygate, and they do not want to clean up the FBI by aggressively investigating Spygate further.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,15,They don’t want the rotten inner workings of the organization to be aired publicly.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
762152527,16,They want to preserve the FBI’s reputation.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
762152527,17,They don’t care to see Trump vindicated.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
762152527,18,The contrast with the Watergate investigation and hearings is startling.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
762152527,19,"1:33 pm on June 6, 2018","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762152527,20,The Best of Michael S. Rozeff,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,0,"Obama Secretly Tried to Get Banks to Aid Iran, Banks Refused","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,2,International financial institutions get a lot of heat for terror state ties.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,3,But this is a case where Obama Inc. tried to get them to do the wrong thing.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,4,While they did the right thing.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,5,"The Obama administration secretly sought to give Iran access — albeit briefly — to the U.S. financial system by sidestepping sanctions kept in place after the 2015 nuclear deal, despite repeatedly telling Congress and the public it had no plans to do so.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,6,Yet another Obama dirty deal with Iran that we're just learning about now.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
762160164,7,The question is how many more are there?,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,8,And that's part of why Spygate is happening.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,9,The assault is also a cover-up.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,10,"The report by the Senate Permanent Subcommittee on Investigations revealed that under President Barack Obama, the Treasury Department issued a license in February 2016, never previously disclosed, that would have allowed Iran to convert $5.7 billion it held at a bank in Oman from Omani rials into euros by exchanging them first into U.S. dollars.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,11,"If the Omani bank had allowed the exchange without such a license, it would have violated sanctions that bar Iran from transactions that touch the U.S. financial system.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,12,The effort was unsuccessful because American banks — themselves afraid of running afoul of U.S. sanctions — declined to participate.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,13,"The Obama administration approached two U.S. banks to facilitate the conversion, the report said, but both refused, citing the reputational risk of doing business with or for Iran.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,14,That's how bad Obama was on Iran.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
762160164,15,The banking system was more reluctant to help Iran launder money than he was.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,16,Nor was Obama worried about the reputational risk of loading foreign currency on unmarked cargo planes and flying it to Iran.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,17,Issuing the license was not illegal.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,18,"Still, it went above and beyond what the Obama administration was required to do under the terms of the nuclear agreement.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,19,Except Obama Inc. weren't trying to drive a hard bargain.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,20,So they didn't stick to it.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,21,They were trying to aid Iran.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,22,"Shortly after the nuclear deal was sealed in July 2015, then-Treasury Secretary Jack Lew testified that even with the sanctions relief, Iran “will continue to be denied access to the world’s largest financial and commercial market.” A month later, one of Lew’s top deputies, Adam Szubin, testified that despite the nuclear deal “Iran will be denied access to the world’s most important market and unable to deal in the world’s most important currency.”","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
762160164,23,This was typical of the worthless assurances that Obama officials made.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
762160164,24,And disgraced themselves by doing so.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
762160164,25,Obama administration officials at the time assured concerned lawmakers that a general license wouldn’t be coming.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,26,"But the report from the Republican members of the Senate panel showed that a draft of the license was indeed prepared, though it was never published.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,27,"And when questioned by lawmakers about the possibility of granting Iran any kind of access to the U.S. financial system, Obama-era officials never volunteered that the specific license for Bank Muscat in Oman had been issued two months earlier.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762160164,28,"Scandal-free administration, folks.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
762160164,29,Not a single scandal to see here.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
762160164,30,Not a one.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
762200179,0,GOP report: Obama admin worked to allow Iran to exchange billions to bypass sanctions,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,2,Washington (CNN) Senate Republicans on Wednesday accused the Obama Administration of secretly trying to give Tehran access to the US financial system to convert billions of dollars in assets into Euros as part of the Iran nuclear deal.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,3,"A report released by Republican senators on the Permanent Subcommittee on Investigation said the Obama administration didn't tell Congress that it sought access for Iran and, in its eagerness to clinch the nuclear deal, was trying to dodge sanctions that remained in place following the 2016 agreement.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,4,"""The Obama administration misled the American people and Congress because they were desperate to get a deal with Iran,"" said Sen.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
762200179,5,"Rob Portman, the Ohio Republican who chairs the subcommittee and opposed the Iran deal, formally known as the Joint Comprehensive Plan of Action.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,6,The accusations were rejected by Obama administration officials who said Republicans are trying to make a one-time effort to meet obligations under the nuclear deal sound like an attempt to give Iran broad access to the US financial system.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,7,"They said the Republican senators never interviewed former Obama administration officials involved, and noted that no Democrats were involved.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,8,"The story ""is widely overblown,"" said Jarrett Blanc, the former State Department coordinator for Iran deal implementation at the State Department.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
762200179,9,Iran deal reverberations,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,10,"The report and the former officials' response highlight how controversial the Iran deal continues to be, even after President Donald Trump's May 8 decision to leave the international pact.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,11,That move continues to roil relations with European allies who are sticking with the Iran deal.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,12,They appealed to the US on Wednesday to exempt them from sanctions as they continue to do business with Tehran.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,13,"But one goal behind report's release, according to an official familiar with its contents, is to make clear that the US is not likely to be open to exemptions of any kind.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,14,"""As the United States begins to re-impose sanctions on Iran and Iranian entities, our European allies must understand and appreciate that doing business with Iran is no longer permissible,"" the source said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,15,"The report focuses on $5.7 billion from Iranian oil sales that were frozen in Oman's Bank Muscat in that country's currency, the rial.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,16,Rials are pegged to the US dollar and are difficult to convert.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,17,"But as part of the nuclear deal, Iran was promised access to overseas reserves of its own funds that had been frozen by sanctions.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,18,"To access the rials, Iran wanted to convert them briefly into dollars and then Euros.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,19,JUST WATCHED Bolton: US will impose all pre-deal Iran sanctions Replay More Videos ... MUST WATCH Bolton: US will impose all pre-deal Iran sanctions 03:05,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,20,"The majority report by the Permanent Subcommittee on Investigation says that the US Treasury, at the instruction of the US State Department, granted a license to convert the $5.7 billion briefly into American dollars so it could be converted into euros.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,21,"The exchange was legal, the report notes.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,22,"Officials at Treasury's Office of Foreign Assets Control asked two US banks to work as intermediaries and execute the transaction, but they declined, citing concern over potential regulatory backlash and a ding to their reputations.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,23,Emails reviewed in the investigation show that OFAC officials worked to encourage banks to take part in the deal by proposing to bring in senior officials.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,24,"""I agree it would be a good idea to have (Treasury Secretary Jack) Lew engage (the US bank).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,25,"If they refuse we can suggest (Secretary of State John) Kerry will call, which will drive them nuts,"" an email from a US government official said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,26,"After Treasury officials were examining whether the Iran deal's relevant sanctions permit currency exchange of rials to dollars, the report says a Treasury official wrote in an email, ""Yikes.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
762200179,27,"It looks like we committed to a whole lot beyond just allowing the immobilized funds to settle out.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,28,A legal transaction,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,29,"But in the end, Treasury officials concluded that the transaction was legal.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,30,"The report said they decided that the terms of the JCPOA were ""consistent with Iran's position, allowing the Government of Iran to engage in 'transfers,' 'foreign exchange (including Rial related transactions),' and the 'purchase or acquisition by the Government of Iran of US bank notes.'""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,31,"The source familiar with the report said that Congress asked the Obama administration directly about such a license, but that the administration was under no legal obligation to provide the licenses to Congress.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,32,"The Republican report argues that in pushing for the license to go forward, Obama officials were violating financial and oil-related sanctions imposed on Iran stemming from the seizure of the U.S. Embassy in Tehran in 1979 and trying to give Iran access to the US financial system.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,33,"They pointed to a number of Obama officials, including Lew, who said in congressional testimony that Iran was not granted access to the US financial system.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,34,"Lew said in 2015 that Iran ""will continue to be denied access to the [US's] financial and commercial market.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,35,"Treasury's acting under secretary for terrorism and financial intelligence during the Obama administration, Adam Szubin, claimed that ""Iranian banks will not be able to clear US dollars through New York, hold correspondent account relationships with US financial institutions, or enter into financing arrangements with US banks.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,36,JUST WATCHED Pompeo lays out US list of demands for Iran Replay More Videos ... MUST WATCH Pompeo lays out US list of demands for Iran 02:40,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,37,"Blanc argued that the administration was transparent with Congress, referencing Lew's own testimony.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,38,"""As Secretary Lew said in the testimony quoted in the report: 'Part of the agreement was to give Iran access to money that it has a right to.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,39,We will work on making that happen.',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,40,"There were regular staff level briefings in much more detail,"" Blanc said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,41,"""(T)his is the kind of work the US Government needs to do every day to make our sanctions regimes effective without creating such burdens on allies and partners that they are pushed to work around our financial dominance,"" Blanc said.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
762200179,42,"A former administration official told CNN that reports suggesting they were planning to restore Iran's access to the US financial system ""were absolutely false,"" that the license was ""totally in line with our well-known obligations under the deal.""","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
762200179,43,"That source pointed out that the license ""did not authorize Iran to conduct commercial transactions denominated in US dollars.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762200179,44,It did not allow Iran to conduct commercial transactions in foreign currencies via the US banking system.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
762200179,45,It did not allow Iranian parties to open accounts or correspondent accounts at US banks.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
762200179,46,It did not allow Iran to send funds to the US or receive funds from the US.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
